phi,theta
8.9412e-07,0.12085
8.9409e-07,0.12084
8.9406e-07,0.12084
8.9403e-07,0.12084
8.94e-07,0.12083
8.9397e-07,0.12083
8.9394e-07,0.12082
8.9391e-07,0.12082
8.9388e-07,0.12082
8.9385e-07,0.12081
8.9382e-07,0.12081
8.938e-07,0.1208
8.9377e-07,0.1208
8.9374e-07,0.1208
8.9371e-07,0.12079
8.9368e-07,0.12079
8.9365e-07,0.12078
8.9362e-07,0.12078
8.9359e-07,0.12078
8.9356e-07,0.12077
8.9353e-07,0.12077
8.935e-07,0.12076
8.9347e-07,0.12076
8.9344e-07,0.12076
8.9341e-07,0.12075
8.9338e-07,0.12075
8.9335e-07,0.12074
8.9332e-07,0.12074
8.9329e-07,0.12073
8.9326e-07,0.12073
8.9323e-07,0.12073
8.932e-07,0.12072
8.9317e-07,0.12072
8.9314e-07,0.12071
8.9311e-07,0.12071
8.9308e-07,0.12071
8.9305e-07,0.1207
8.9302e-07,0.1207
8.9299e-07,0.12069
8.9296e-07,0.12069
8.9293e-07,0.12069
8.929e-07,0.12068
8.9287e-07,0.12068
8.9284e-07,0.12067
8.9281e-07,0.12067
8.9278e-07,0.12067
8.9275e-07,0.12066
8.9272e-07,0.12066
8.9269e-07,0.12065
8.9267e-07,0.12065
8.9264e-07,0.12065
8.9261e-07,0.12064
8.9258e-07,0.12064
8.9255e-07,0.12063
8.9252e-07,0.12063
8.9249e-07,0.12063
8.9246e-07,0.12062
8.9243e-07,0.12062
8.924e-07,0.12061
8.9237e-07,0.12061
8.9234e-07,0.12061
8.9231e-07,0.1206
8.9228e-07,0.1206
8.9225e-07,0.12059
8.9222e-07,0.12059
8.9219e-07,0.12059
8.9216e-07,0.12058
8.9213e-07,0.12058
8.921e-07,0.12057
8.9207e-07,0.12057
8.9204e-07,0.12057
8.9201e-07,0.12056
8.9198e-07,0.12056
8.9195e-07,0.12055
8.9192e-07,0.12055
8.9189e-07,0.12055
8.9186e-07,0.12054
8.9183e-07,0.12054
8.918e-07,0.12053
8.9177e-07,0.12053
8.9174e-07,0.12053
8.9171e-07,0.12052
8.9168e-07,0.12052
8.9166e-07,0.12051
8.9163e-07,0.12051
8.916e-07,0.12051
8.9157e-07,0.1205
8.9154e-07,0.1205
8.9151e-07,0.12049
8.9148e-07,0.12049
8.9145e-07,0.12049
8.9142e-07,0.12048
8.9139e-07,0.12048
8.9136e-07,0.12047
8.9133e-07,0.12047
8.913e-07,0.12047
8.9127e-07,0.12046
8.9124e-07,0.12046
8.9121e-07,0.12045
8.9118e-07,0.12045
8.9115e-07,0.12045
8.9112e-07,0.12044
8.9109e-07,0.12044
8.9106e-07,0.12043
8.9103e-07,0.12043
8.91e-07,0.12043
8.9097e-07,0.12042
8.9094e-07,0.12042
8.9091e-07,0.12041
8.9088e-07,0.12041
8.9085e-07,0.12041
8.9082e-07,0.1204
8.9079e-07,0.1204
8.9077e-07,0.12039
8.9074e-07,0.12039
8.9071e-07,0.12039
8.9068e-07,0.12038
8.9065e-07,0.12038
8.9062e-07,0.12037
8.9059e-07,0.12037
8.9056e-07,0.12037
8.9053e-07,0.12036
8.905e-07,0.12036
8.9047e-07,0.12035
8.9044e-07,0.12035
8.9041e-07,0.12035
8.9038e-07,0.12034
8.9035e-07,0.12034
8.9032e-07,0.12033
8.9029e-07,0.12033
8.9026e-07,0.12033
8.9023e-07,0.12032
8.902e-07,0.12032
8.9017e-07,0.12031
8.9014e-07,0.12031
8.9011e-07,0.12031
8.9008e-07,0.1203
8.9005e-07,0.1203
8.9002e-07,0.12029
8.8999e-07,0.12029
8.8996e-07,0.12029
8.8994e-07,0.12028
8.8991e-07,0.12028
8.8988e-07,0.12027
8.8985e-07,0.12027
8.8982e-07,0.12027
8.8979e-07,0.12026
8.8976e-07,0.12026
8.8973e-07,0.12025
8.897e-07,0.12025
8.8967e-07,0.12025
8.8964e-07,0.12024
8.8961e-07,0.12024
8.8958e-07,0.12023
8.8955e-07,0.12023
8.8952e-07,0.12023
8.8949e-07,0.12022
8.8946e-07,0.12022
8.8943e-07,0.12021
8.894e-07,0.12021
8.8937e-07,0.12021
8.8934e-07,0.1202
8.8931e-07,0.1202
8.8928e-07,0.12019
8.8925e-07,0.12019
8.8922e-07,0.12019
8.8919e-07,0.12018
8.8917e-07,0.12018
8.8914e-07,0.12017
8.8911e-07,0.12017
8.8908e-07,0.12017
8.8905e-07,0.12016
8.8902e-07,0.12016
8.8899e-07,0.12015
8.8896e-07,0.12015
8.8893e-07,0.12015
8.889e-07,0.12014
8.8887e-07,0.12014
8.8884e-07,0.12013
8.8881e-07,0.12013
8.8878e-07,0.12013
8.8875e-07,0.12012
8.8872e-07,0.12012
8.8869e-07,0.12011
8.8866e-07,0.12011
8.8863e-07,0.12011
8.886e-07,0.1201
8.8857e-07,0.1201
8.8854e-07,0.12009
8.8851e-07,0.12009
8.8848e-07,0.12009
8.8845e-07,0.12008
8.8843e-07,0.12008
8.884e-07,0.12007
8.8837e-07,0.12007
8.8834e-07,0.12007
8.8831e-07,0.12006
8.8828e-07,0.12006
8.8825e-07,0.12005
8.8822e-07,0.12005
8.8819e-07,0.12005
8.8816e-07,0.12004
8.8813e-07,0.12004
8.881e-07,0.12003
8.8807e-07,0.12003
8.8804e-07,0.12003
8.8801e-07,0.12002
8.8798e-07,0.12002
8.8795e-07,0.12001
8.8792e-07,0.12001
8.8789e-07,0.12001
8.8786e-07,0.12
8.8783e-07,0.12
8.878e-07,0.11999
8.8777e-07,0.11999
8.8775e-07,0.11999
8.8772e-07,0.11998
8.8769e-07,0.11998
8.8766e-07,0.11997
8.8763e-07,0.11997
8.876e-07,0.11997
8.8757e-07,0.11996
8.8754e-07,0.11996
8.8751e-07,0.11995
8.8748e-07,0.11995
8.8745e-07,0.11995
8.8742e-07,0.11994
8.8739e-07,0.11994
8.8736e-07,0.11993
8.8733e-07,0.11993
8.873e-07,0.11993
8.8727e-07,0.11992
8.8724e-07,0.11992
8.8721e-07,0.11991
8.8718e-07,0.11991
8.8715e-07,0.11991
8.8712e-07,0.1199
8.871e-07,0.1199
8.8707e-07,0.11989
8.8704e-07,0.11989
8.8701e-07,0.11989
8.8698e-07,0.11988
8.8695e-07,0.11988
8.8692e-07,0.11987
8.8689e-07,0.11987
8.8686e-07,0.11987
8.8683e-07,0.11986
8.868e-07,0.11986
8.8677e-07,0.11985
8.8674e-07,0.11985
8.8671e-07,0.11985
8.8668e-07,0.11984
8.8665e-07,0.11984
8.8662e-07,0.11983
8.8659e-07,0.11983
8.8656e-07,0.11983
8.8653e-07,0.11982
8.865e-07,0.11982
8.8648e-07,0.11981
8.8645e-07,0.11981
8.8642e-07,0.11981
8.8639e-07,0.1198
8.8636e-07,0.1198
8.8633e-07,0.11979
8.863e-07,0.11979
8.8627e-07,0.11979
8.8624e-07,0.11978
8.8621e-07,0.11978
8.8618e-07,0.11977
8.8615e-07,0.11977
8.8612e-07,0.11977
8.8609e-07,0.11976
8.8606e-07,0.11976
8.8603e-07,0.11975
8.86e-07,0.11975
8.8597e-07,0.11975
8.8594e-07,0.11974
8.8591e-07,0.11974
8.8589e-07,0.11973
8.8586e-07,0.11973
8.8583e-07,0.11973
8.858e-07,0.11972
8.8577e-07,0.11972
8.8574e-07,0.11971
8.8571e-07,0.11971
8.8568e-07,0.11971
8.8565e-07,0.1197
8.8562e-07,0.1197
8.8559e-07,0.11969
8.8556e-07,0.11969
8.8553e-07,0.11969
8.855e-07,0.11968
8.8547e-07,0.11968
8.8544e-07,0.11967
8.8541e-07,0.11967
8.8538e-07,0.11967
8.8535e-07,0.11966
8.8533e-07,0.11966
8.853e-07,0.11965
8.8527e-07,0.11965
8.8524e-07,0.11965
8.8521e-07,0.11964
8.8518e-07,0.11964
8.8515e-07,0.11963
8.8512e-07,0.11963
8.8509e-07,0.11963
8.8506e-07,0.11962
8.8503e-07,0.11962
8.85e-07,0.11961
8.8497e-07,0.11961
8.8494e-07,0.11961
8.8491e-07,0.1196
8.8488e-07,0.1196
8.8485e-07,0.11959
8.8482e-07,0.11959
8.8479e-07,0.11959
8.8477e-07,0.11958
8.8474e-07,0.11958
8.8471e-07,0.11957
8.8468e-07,0.11957
8.8465e-07,0.11957
8.8462e-07,0.11956
8.8459e-07,0.11956
8.8456e-07,0.11956
8.8453e-07,0.11955
8.845e-07,0.11955
8.8447e-07,0.11954
8.8444e-07,0.11954
8.8441e-07,0.11954
8.8438e-07,0.11953
8.8435e-07,0.11953
8.8432e-07,0.11952
8.8429e-07,0.11952
8.8426e-07,0.11952
8.8424e-07,0.11951
8.8421e-07,0.11951
8.8418e-07,0.1195
8.8415e-07,0.1195
8.8412e-07,0.1195
8.8409e-07,0.11949
8.8406e-07,0.11949
8.8403e-07,0.11948
8.84e-07,0.11948
8.8397e-07,0.11948
8.8394e-07,0.11947
8.8391e-07,0.11947
8.8388e-07,0.11946
8.8385e-07,0.11946
8.8382e-07,0.11946
8.8379e-07,0.11945
8.8376e-07,0.11945
8.8374e-07,0.11944
8.8371e-07,0.11944
8.8368e-07,0.11944
8.8365e-07,0.11943
8.8362e-07,0.11943
8.8359e-07,0.11942
8.8356e-07,0.11942
8.8353e-07,0.11942
8.835e-07,0.11941
8.8347e-07,0.11941
8.8344e-07,0.1194
8.8341e-07,0.1194
8.8338e-07,0.1194
8.8335e-07,0.11939
8.8332e-07,0.11939
8.8329e-07,0.11938
8.8326e-07,0.11938
8.8323e-07,0.11938
8.8321e-07,0.11937
8.8318e-07,0.11937
8.8315e-07,0.11936
8.8312e-07,0.11936
8.8309e-07,0.11936
8.8306e-07,0.11935
8.8303e-07,0.11935
8.83e-07,0.11934
8.8297e-07,0.11934
8.8294e-07,0.11934
8.8291e-07,0.11933
8.8288e-07,0.11933
8.8285e-07,0.11932
8.8282e-07,0.11932
8.8279e-07,0.11932
8.8276e-07,0.11931
8.8274e-07,0.11931
8.8271e-07,0.1193
8.8268e-07,0.1193
8.8265e-07,0.1193
8.8262e-07,0.11929
8.8259e-07,0.11929
8.8256e-07,0.11928
8.8253e-07,0.11928
8.825e-07,0.11928
8.8247e-07,0.11927
8.8244e-07,0.11927
8.8241e-07,0.11926
8.8238e-07,0.11926
8.8235e-07,0.11926
8.8232e-07,0.11925
8.8229e-07,0.11925
8.8227e-07,0.11924
8.8224e-07,0.11924
8.8221e-07,0.11924
8.8218e-07,0.11923
8.8215e-07,0.11923
8.8212e-07,0.11923
8.8209e-07,0.11922
8.8206e-07,0.11922
8.8203e-07,0.11921
8.82e-07,0.11921
8.8197e-07,0.11921
8.8194e-07,0.1192
8.8191e-07,0.1192
8.8188e-07,0.11919
8.8185e-07,0.11919
8.8182e-07,0.11919
8.818e-07,0.11918
8.8177e-07,0.11918
8.8174e-07,0.11917
8.8171e-07,0.11917
8.8168e-07,0.11917
8.8165e-07,0.11916
8.8162e-07,0.11916
8.8159e-07,0.11915
8.8156e-07,0.11915
8.8153e-07,0.11915
8.815e-07,0.11914
8.8147e-07,0.11914
8.8144e-07,0.11913
8.8141e-07,0.11913
8.8138e-07,0.11913
8.8136e-07,0.11912
8.8133e-07,0.11912
8.813e-07,0.11911
8.8127e-07,0.11911
8.8124e-07,0.11911
8.8121e-07,0.1191
8.8118e-07,0.1191
8.8115e-07,0.11909
8.8112e-07,0.11909
8.8109e-07,0.11909
8.8106e-07,0.11908
8.8103e-07,0.11908
8.81e-07,0.11907
8.8097e-07,0.11907
8.8094e-07,0.11907
8.8092e-07,0.11906
8.8089e-07,0.11906
8.8086e-07,0.11905
8.8083e-07,0.11905
8.808e-07,0.11905
8.8077e-07,0.11904
8.8074e-07,0.11904
8.8071e-07,0.11903
8.8068e-07,0.11903
8.8065e-07,0.11903
8.8062e-07,0.11902
8.8059e-07,0.11902
8.8056e-07,0.11901
8.8053e-07,0.11901
8.805e-07,0.11901
8.8048e-07,0.119
8.8045e-07,0.119
8.8042e-07,0.119
8.8039e-07,0.11899
8.8036e-07,0.11899
8.8033e-07,0.11898
8.803e-07,0.11898
8.8027e-07,0.11898
8.8024e-07,0.11897
8.8021e-07,0.11897
8.8018e-07,0.11896
8.8015e-07,0.11896
8.8012e-07,0.11896
8.8009e-07,0.11895
8.8006e-07,0.11895
8.8004e-07,0.11894
8.8001e-07,0.11894
8.7998e-07,0.11894
8.7995e-07,0.11893
8.7992e-07,0.11893
8.7989e-07,0.11892
8.7986e-07,0.11892
8.7983e-07,0.11892
8.798e-07,0.11891
8.7977e-07,0.11891
8.7974e-07,0.1189
8.7971e-07,0.1189
8.7968e-07,0.1189
8.7965e-07,0.11889
8.7963e-07,0.11889
8.796e-07,0.11888
8.7957e-07,0.11888
8.7954e-07,0.11888
8.7951e-07,0.11887
8.7948e-07,0.11887
8.7945e-07,0.11886
8.7942e-07,0.11886
8.7939e-07,0.11886
8.7936e-07,0.11885
8.7933e-07,0.11885
8.793e-07,0.11884
8.7927e-07,0.11884
8.7924e-07,0.11884
8.7922e-07,0.11883
8.7919e-07,0.11883
8.7916e-07,0.11882
8.7913e-07,0.11882
8.791e-07,0.11882
8.7907e-07,0.11881
8.7904e-07,0.11881
8.7901e-07,0.11881
8.7898e-07,0.1188
8.7895e-07,0.1188
8.7892e-07,0.11879
8.7889e-07,0.11879
8.7886e-07,0.11879
8.7884e-07,0.11878
8.7881e-07,0.11878
8.7878e-07,0.11877
8.7875e-07,0.11877
8.7872e-07,0.11877
8.7869e-07,0.11876
8.7866e-07,0.11876
8.7863e-07,0.11875
8.786e-07,0.11875
8.7857e-07,0.11875
8.7854e-07,0.11874
8.7851e-07,0.11874
8.7848e-07,0.11873
8.7846e-07,0.11873
8.7843e-07,0.11873
8.784e-07,0.11872
8.7837e-07,0.11872
8.7834e-07,0.11871
8.7831e-07,0.11871
8.7828e-07,0.11871
8.7825e-07,0.1187
8.7822e-07,0.1187
8.7819e-07,0.11869
8.7816e-07,0.11869
8.7813e-07,0.11869
8.781e-07,0.11868
8.7807e-07,0.11868
8.7805e-07,0.11867
8.7802e-07,0.11867
8.7799e-07,0.11867
8.7796e-07,0.11866
8.7793e-07,0.11866
8.779e-07,0.11865
8.7787e-07,0.11865
8.7784e-07,0.11865
8.7781e-07,0.11864
8.7778e-07,0.11864
8.7775e-07,0.11864
8.7772e-07,0.11863
8.7769e-07,0.11863
8.7767e-07,0.11862
8.7764e-07,0.11862
8.7761e-07,0.11862
8.7758e-07,0.11861
8.7755e-07,0.11861
8.7752e-07,0.1186
8.7749e-07,0.1186
8.7746e-07,0.1186
8.7743e-07,0.11859
8.774e-07,0.11859
8.7737e-07,0.11858
8.7734e-07,0.11858
8.7732e-07,0.11858
8.7729e-07,0.11857
8.7726e-07,0.11857
8.7723e-07,0.11856
8.772e-07,0.11856
8.7717e-07,0.11856
8.7714e-07,0.11855
8.7711e-07,0.11855
8.7708e-07,0.11854
8.7705e-07,0.11854
8.7702e-07,0.11854
8.7699e-07,0.11853
8.7696e-07,0.11853
8.7694e-07,0.11852
8.7691e-07,0.11852
8.7688e-07,0.11852
8.7685e-07,0.11851
8.7682e-07,0.11851
8.7679e-07,0.1185
8.7676e-07,0.1185
8.7673e-07,0.1185
8.767e-07,0.11849
8.7667e-07,0.11849
8.7664e-07,0.11849
8.7661e-07,0.11848
8.7659e-07,0.11848
8.7656e-07,0.11847
8.7653e-07,0.11847
8.765e-07,0.11847
8.7647e-07,0.11846
8.7644e-07,0.11846
8.7641e-07,0.11845
8.7638e-07,0.11845
8.7635e-07,0.11845
8.7632e-07,0.11844
8.7629e-07,0.11844
8.7626e-07,0.11843
8.7624e-07,0.11843
8.7621e-07,0.11843
8.7618e-07,0.11842
8.7615e-07,0.11842
8.7612e-07,0.11841
8.7609e-07,0.11841
8.7606e-07,0.11841
8.7603e-07,0.1184
8.76e-07,0.1184
8.7597e-07,0.11839
8.7594e-07,0.11839
8.7591e-07,0.11839
8.7589e-07,0.11838
8.7586e-07,0.11838
8.7583e-07,0.11837
8.758e-07,0.11837
8.7577e-07,0.11837
8.7574e-07,0.11836
8.7571e-07,0.11836
8.7568e-07,0.11836
8.7565e-07,0.11835
8.7562e-07,0.11835
8.7559e-07,0.11834
8.7556e-07,0.11834
8.7554e-07,0.11834
8.7551e-07,0.11833
8.7548e-07,0.11833
8.7545e-07,0.11832
8.7542e-07,0.11832
8.7539e-07,0.11832
8.7536e-07,0.11831
8.7533e-07,0.11831
8.753e-07,0.1183
8.7527e-07,0.1183
8.7524e-07,0.1183
8.7521e-07,0.11829
8.7519e-07,0.11829
8.7516e-07,0.11828
8.7513e-07,0.11828
8.751e-07,0.11828
8.7507e-07,0.11827
8.7504e-07,0.11827
8.7501e-07,0.11826
8.7498e-07,0.11826
8.7495e-07,0.11826
8.7492e-07,0.11825
8.7489e-07,0.11825
8.7487e-07,0.11824
8.7484e-07,0.11824
8.7481e-07,0.11824
8.7478e-07,0.11823
8.7475e-07,0.11823
8.7472e-07,0.11823
8.7469e-07,0.11822
8.7466e-07,0.11822
8.7463e-07,0.11821
8.746e-07,0.11821
8.7457e-07,0.11821
8.7454e-07,0.1182
8.7452e-07,0.1182
8.7449e-07,0.11819
8.7446e-07,0.11819
8.7443e-07,0.11819
8.744e-07,0.11818
8.7437e-07,0.11818
8.7434e-07,0.11817
8.7431e-07,0.11817
8.7428e-07,0.11817
8.7425e-07,0.11816
8.7422e-07,0.11816
8.742e-07,0.11815
8.7417e-07,0.11815
8.7414e-07,0.11815
8.7411e-07,0.11814
8.7408e-07,0.11814
8.7405e-07,0.11813
8.7402e-07,0.11813
8.7399e-07,0.11813
8.7396e-07,0.11812
8.7393e-07,0.11812
8.739e-07,0.11811
8.7388e-07,0.11811
8.7385e-07,0.11811
8.7382e-07,0.1181
8.7379e-07,0.1181
8.7376e-07,0.1181
8.7373e-07,0.11809
8.737e-07,0.11809
8.7367e-07,0.11808
8.7364e-07,0.11808
8.7361e-07,0.11808
8.7358e-07,0.11807
8.7356e-07,0.11807
8.7353e-07,0.11806
8.735e-07,0.11806
8.7347e-07,0.11806
8.7344e-07,0.11805
8.7341e-07,0.11805
8.7338e-07,0.11804
8.7335e-07,0.11804
8.7332e-07,0.11804
8.7329e-07,0.11803
8.7326e-07,0.11803
8.7324e-07,0.11802
8.7321e-07,0.11802
8.7318e-07,0.11802
8.7315e-07,0.11801
8.7312e-07,0.11801
8.7309e-07,0.118
8.7306e-07,0.118
8.7303e-07,0.118
8.73e-07,0.11799
8.7297e-07,0.11799
8.7294e-07,0.11799
8.7292e-07,0.11798
8.7289e-07,0.11798
8.7286e-07,0.11797
8.7283e-07,0.11797
8.728e-07,0.11797
8.7277e-07,0.11796
8.7274e-07,0.11796
8.7271e-07,0.11795
8.7268e-07,0.11795
8.7265e-07,0.11795
8.7263e-07,0.11794
8.726e-07,0.11794
8.7257e-07,0.11793
8.7254e-07,0.11793
8.7251e-07,0.11793
8.7248e-07,0.11792
8.7245e-07,0.11792
8.7242e-07,0.11791
8.7239e-07,0.11791
8.7236e-07,0.11791
8.7233e-07,0.1179
8.7231e-07,0.1179
8.7228e-07,0.11789
8.7225e-07,0.11789
8.7222e-07,0.11789
8.7219e-07,0.11788
8.7216e-07,0.11788
8.7213e-07,0.11788
8.721e-07,0.11787
8.7207e-07,0.11787
8.7204e-07,0.11786
8.7202e-07,0.11786
8.7199e-07,0.11786
8.7196e-07,0.11785
8.7193e-07,0.11785
8.719e-07,0.11784
8.7187e-07,0.11784
8.7184e-07,0.11784
8.7181e-07,0.11783
8.7178e-07,0.11783
8.7175e-07,0.11782
8.7173e-07,0.11782
8.717e-07,0.11782
8.7167e-07,0.11781
8.7164e-07,0.11781
8.7161e-07,0.1178
8.7158e-07,0.1178
8.7155e-07,0.1178
8.7152e-07,0.11779
8.7149e-07,0.11779
8.7146e-07,0.11779
8.7144e-07,0.11778
8.7141e-07,0.11778
8.7138e-07,0.11777
8.7135e-07,0.11777
8.7132e-07,0.11777
8.7129e-07,0.11776
8.7126e-07,0.11776
8.7123e-07,0.11775
8.712e-07,0.11775
8.7117e-07,0.11775
8.7114e-07,0.11774
8.7112e-07,0.11774
8.7109e-07,0.11773
8.7106e-07,0.11773
8.7103e-07,0.11773
8.71e-07,0.11772
8.7097e-07,0.11772
8.7094e-07,0.11771
8.7091e-07,0.11771
8.7088e-07,0.11771
8.7085e-07,0.1177
8.7083e-07,0.1177
8.708e-07,0.11769
8.7077e-07,0.11769
8.7074e-07,0.11769
8.7071e-07,0.11768
8.7068e-07,0.11768
8.7065e-07,0.11768
8.7062e-07,0.11767
8.7059e-07,0.11767
8.7057e-07,0.11766
8.7054e-07,0.11766
8.7051e-07,0.11766
8.7048e-07,0.11765
8.7045e-07,0.11765
8.7042e-07,0.11764
8.7039e-07,0.11764
8.7036e-07,0.11764
8.7033e-07,0.11763
8.703e-07,0.11763
8.7028e-07,0.11762
8.7025e-07,0.11762
8.7022e-07,0.11762
8.7019e-07,0.11761
8.7016e-07,0.11761
8.7013e-07,0.1176
8.701e-07,0.1176
8.7007e-07,0.1176
8.7004e-07,0.11759
8.7001e-07,0.11759
8.6999e-07,0.11759
8.6996e-07,0.11758
8.6993e-07,0.11758
8.699e-07,0.11757
8.6987e-07,0.11757
8.6984e-07,0.11757
8.6981e-07,0.11756
8.6978e-07,0.11756
8.6975e-07,0.11755
8.6972e-07,0.11755
8.697e-07,0.11755
8.6967e-07,0.11754
8.6964e-07,0.11754
8.6961e-07,0.11753
8.6958e-07,0.11753
8.6955e-07,0.11753
8.6952e-07,0.11752
8.6949e-07,0.11752
8.6946e-07,0.11751
8.6944e-07,0.11751
8.6941e-07,0.11751
8.6938e-07,0.1175
8.6935e-07,0.1175
8.6932e-07,0.1175
8.6929e-07,0.11749
8.6926e-07,0.11749
8.6923e-07,0.11748
8.692e-07,0.11748
8.6918e-07,0.11748
8.6915e-07,0.11747
8.6912e-07,0.11747
8.6909e-07,0.11746
8.6906e-07,0.11746
8.6903e-07,0.11746
8.69e-07,0.11745
8.6897e-07,0.11745
8.6894e-07,0.11744
8.6891e-07,0.11744
8.6889e-07,0.11744
8.6886e-07,0.11743
8.6883e-07,0.11743
8.688e-07,0.11742
8.6877e-07,0.11742
8.6874e-07,0.11742
8.6871e-07,0.11741
8.6868e-07,0.11741
8.6865e-07,0.11741
8.6863e-07,0.1174
8.686e-07,0.1174
8.6857e-07,0.11739
8.6854e-07,0.11739
8.6851e-07,0.11739
8.6848e-07,0.11738
8.6845e-07,0.11738
8.6842e-07,0.11737
8.6839e-07,0.11737
8.6837e-07,0.11737
8.6834e-07,0.11736
8.6831e-07,0.11736
8.6828e-07,0.11735
8.6825e-07,0.11735
8.6822e-07,0.11735
8.6819e-07,0.11734
8.6816e-07,0.11734
8.6813e-07,0.11734
8.6811e-07,0.11733
8.6808e-07,0.11733
8.6805e-07,0.11732
8.6802e-07,0.11732
8.6799e-07,0.11732
8.6796e-07,0.11731
8.6793e-07,0.11731
8.679e-07,0.1173
8.6787e-07,0.1173
8.6784e-07,0.1173
8.6782e-07,0.11729
8.6779e-07,0.11729
8.6776e-07,0.11728
8.6773e-07,0.11728
8.677e-07,0.11728
8.6767e-07,0.11727
8.6764e-07,0.11727
8.6761e-07,0.11726
8.6758e-07,0.11726
8.6756e-07,0.11726
8.6753e-07,0.11725
8.675e-07,0.11725
8.6747e-07,0.11725
8.6744e-07,0.11724
8.6741e-07,0.11724
8.6738e-07,0.11723
8.6735e-07,0.11723
8.6733e-07,0.11723
8.673e-07,0.11722
8.6727e-07,0.11722
8.6724e-07,0.11721
8.6721e-07,0.11721
8.6718e-07,0.11721
8.6715e-07,0.1172
8.6712e-07,0.1172
8.6709e-07,0.11719
8.6707e-07,0.11719
8.6704e-07,0.11719
8.6701e-07,0.11718
8.6698e-07,0.11718
8.6695e-07,0.11717
8.6692e-07,0.11717
8.6689e-07,0.11717
8.6686e-07,0.11716
8.6683e-07,0.11716
8.6681e-07,0.11716
8.6678e-07,0.11715
8.6675e-07,0.11715
8.6672e-07,0.11714
8.6669e-07,0.11714
8.6666e-07,0.11714
8.6663e-07,0.11713
8.666e-07,0.11713
8.6657e-07,0.11712
8.6655e-07,0.11712
8.6652e-07,0.11712
8.6649e-07,0.11711
8.6646e-07,0.11711
8.6643e-07,0.1171
8.664e-07,0.1171
8.6637e-07,0.1171
8.6634e-07,0.11709
8.6632e-07,0.11709
8.6629e-07,0.11709
8.6626e-07,0.11708
8.6623e-07,0.11708
8.662e-07,0.11707
8.6617e-07,0.11707
8.6614e-07,0.11707
8.6611e-07,0.11706
8.6608e-07,0.11706
8.6606e-07,0.11705
8.6603e-07,0.11705
8.66e-07,0.11705
8.6597e-07,0.11704
8.6594e-07,0.11704
8.6591e-07,0.11703
8.6588e-07,0.11703
8.6585e-07,0.11703
8.6582e-07,0.11702
8.658e-07,0.11702
8.6577e-07,0.11702
8.6574e-07,0.11701
8.6571e-07,0.11701
8.6568e-07,0.117
8.6565e-07,0.117
8.6562e-07,0.117
8.6559e-07,0.11699
8.6557e-07,0.11699
8.6554e-07,0.11698
8.6551e-07,0.11698
8.6548e-07,0.11698
8.6545e-07,0.11697
8.6542e-07,0.11697
8.6539e-07,0.11696
8.6536e-07,0.11696
8.6533e-07,0.11696
8.6531e-07,0.11695
8.6528e-07,0.11695
8.6525e-07,0.11695
8.6522e-07,0.11694
8.6519e-07,0.11694
8.6516e-07,0.11693
8.6513e-07,0.11693
8.651e-07,0.11693
8.6508e-07,0.11692
8.6505e-07,0.11692
8.6502e-07,0.11691
8.6499e-07,0.11691
8.6496e-07,0.11691
8.6493e-07,0.1169
8.649e-07,0.1169
8.6487e-07,0.11689
8.6485e-07,0.11689
8.6482e-07,0.11689
8.6479e-07,0.11688
8.6476e-07,0.11688
8.6473e-07,0.11687
8.647e-07,0.11687
8.6467e-07,0.11687
8.6464e-07,0.11686
8.6462e-07,0.11686
8.6459e-07,0.11686
8.6456e-07,0.11685
8.6453e-07,0.11685
8.645e-07,0.11684
8.6447e-07,0.11684
8.6444e-07,0.11684
8.6441e-07,0.11683
8.6438e-07,0.11683
8.6436e-07,0.11682
8.6433e-07,0.11682
8.643e-07,0.11682
8.6427e-07,0.11681
8.6424e-07,0.11681
8.6421e-07,0.1168
8.6418e-07,0.1168
8.6415e-07,0.1168
8.6413e-07,0.11679
8.641e-07,0.11679
8.6407e-07,0.11679
8.6404e-07,0.11678
8.6401e-07,0.11678
8.6398e-07,0.11677
8.6395e-07,0.11677
8.6392e-07,0.11677
8.639e-07,0.11676
8.6387e-07,0.11676
8.6384e-07,0.11675
8.6381e-07,0.11675
8.6378e-07,0.11675
8.6375e-07,0.11674
8.6372e-07,0.11674
8.6369e-07,0.11673
8.6367e-07,0.11673
8.6364e-07,0.11673
8.6361e-07,0.11672
8.6358e-07,0.11672
8.6355e-07,0.11672
8.6352e-07,0.11671
8.6349e-07,0.11671
8.6346e-07,0.1167
8.6344e-07,0.1167
8.6341e-07,0.1167
8.6338e-07,0.11669
8.6335e-07,0.11669
8.6332e-07,0.11668
8.6329e-07,0.11668
8.6326e-07,0.11668
8.6323e-07,0.11667
8.6321e-07,0.11667
8.6318e-07,0.11667
8.6315e-07,0.11666
8.6312e-07,0.11666
8.6309e-07,0.11665
8.6306e-07,0.11665
8.6303e-07,0.11665
8.63e-07,0.11664
8.6298e-07,0.11664
8.6295e-07,0.11663
8.6292e-07,0.11663
8.6289e-07,0.11663
8.6286e-07,0.11662
8.6283e-07,0.11662
8.628e-07,0.11661
8.6277e-07,0.11661
8.6275e-07,0.11661
8.6272e-07,0.1166
8.6269e-07,0.1166
8.6266e-07,0.1166
8.6263e-07,0.11659
8.626e-07,0.11659
8.6257e-07,0.11658
8.6255e-07,0.11658
8.6252e-07,0.11658
8.6249e-07,0.11657
8.6246e-07,0.11657
8.6243e-07,0.11656
